timestamp_utc,x_pos_mm,y_pos_mm,x_vel_mm_per_s,y_vel_mm_per_s,s_vel_deg_per_s
0 days 00:00:07.446000,-0.49532499999999996,6.352557,-0.000513,23.866676,57293.999954
0 days 00:00:07.448000,-0.495235,6.400307,-0.000513,23.866678,57293.999954
0 days 00:00:07.450000,-0.495243,6.447967,-0.000536,23.866658,57293.999954
0 days 00:00:07.452000,-0.495193,6.495697,-0.000513,23.866676,57293.999954
0 days 00:00:07.454000,-0.495091,6.543407,-0.000513,23.866678,57293.999954
0 days 00:00:07.456000,-0.495131,6.591087,-0.000536,23.866658,57293.999954
0 days 00:00:07.458000,-0.49516899999999997,6.638897,-0.000513,23.866676,57293.999954
0 days 00:00:07.460000,-0.495189,6.686727,-0.000513,23.866678,57293.999954
0 days 00:00:07.462000,-0.495237,6.734488,-0.000536,23.866658,57293.999954
0 days 00:00:07.464000,-0.495307,6.7823080000000004,-0.000513,23.866675,57293.999954
0 days 00:00:07.466000,-0.495255,6.830138,-0.000513,23.866678,57293.999954
0 days 00:00:07.468000,-0.495315,6.878008,-0.000536,23.866657,57293.999954
0 days 00:00:07.470000,-0.495413,6.925838,-0.000513,23.866675,57293.999954
0 days 00:00:07.472000,-0.495403,6.973668,-0.000513,23.866677,57293.999954
0 days 00:00:07.474000,-0.49544099999999996,7.021408,-0.000513,23.866657,57293.999954
0 days 00:00:07.476000,-0.495451,7.069128,-0.000491,23.866675,57293.999954
0 days 00:00:07.478000,-0.49537899999999996,7.116869,-0.000513,23.866677,57293.999954
0 days 00:00:07.480000,-0.49531899999999995,7.164489,-0.000513,23.866657,57293.999954
0 days 00:00:07.482000,-0.49533699999999997,7.212149,-0.000491,23.866675,57293.999954
0 days 00:00:07.484000,-0.495297,7.259789,-0.000513,23.866677,57293.999954
0 days 00:00:07.486000,-0.495305,7.307369,-0.000513,23.866657,57293.999954
0 days 00:00:07.488000,-0.495355,7.355039,-0.000513,23.866675,57293.999954
0 days 00:00:07.490000,-0.49536199999999997,7.402799,-0.000536,23.866677,57293.999954
0 days 00:00:07.492000,-0.495312,7.450489,-0.000513,23.866657,57293.999954
0 days 00:00:07.494000,-0.49531000000000003,7.49826,-0.000513,23.866675,57293.999954
0 days 00:00:07.496000,-0.49529000000000006,7.54602,-0.000536,23.866677,57293.999954
0 days 00:00:07.498000,-0.49524799999999997,7.59373,-0.000513,23.866657,57293.999954
0 days 00:00:07.500000,-0.495278,7.6415,-0.000513,23.866674,57293.999954
0 days 00:00:07.502000,-0.49529599999999996,7.68921,-0.000536,23.866677,57293.999954
0 days 00:00:07.504000,-0.49524599999999996,7.737,-0.000513,23.866656,57293.999954
0 days 00:00:07.506000,-0.495264,7.784761,-0.000513,23.866674,57293.999954
0 days 00:00:07.508000,-0.49530399999999997,7.832501,-0.000536,23.866676,57293.999954
0 days 00:00:07.510000,-0.49523199999999995,7.880241,-0.000513,23.866656,57293.999954
0 days 00:00:07.512000,-0.49524199999999996,7.927911,-0.000513,23.866674,57293.999954
0 days 00:00:07.514000,-0.4953,7.975651,-0.000513,23.866676,57293.999954
0 days 00:00:07.516000,-0.49526000000000003,8.023391,-0.000491,23.866656,57293.999954
0 days 00:00:07.518000,-0.495258,8.071111,-0.000513,23.866674,57293.999954
0 days 00:00:07.520000,-0.495318,8.118821,-0.000513,23.866676,57293.999954
0 days 00:00:07.522000,-0.49524599999999996,8.166612,-0.000491,23.866656,57293.999954
0 days 00:00:07.524000,-0.49524599999999996,8.214382,-0.000513,23.866674,57293.999954
0 days 00:00:07.526000,-0.49534399999999995,8.262182,-0.000513,23.866676,57293.999954
0 days 00:00:07.528000,-0.495334,8.309952,-0.000513,23.866656,57293.999954
0 days 00:00:07.530000,-0.495312,8.357722,-0.000536,23.866674,57293.999954
0 days 00:00:07.532000,-0.49535199999999996,8.405512,-0.000513,23.866676,57293.999954
0 days 00:00:07.534000,-0.49533000000000005,8.453212,-0.000513,23.866656,57293.999954
0 days 00:00:07.536000,-0.49522000000000005,8.500842,-0.000536,23.866674,57293.999954
0 days 00:00:07.538000,-0.49523799999999996,8.548493,-0.000513,23.866676,57293.999954
0 days 00:00:07.540000,-0.495228,8.596223,-0.000513,23.866656,57293.999954
0 days 00:00:07.542000,-0.49519599999999997,8.643963,-0.000536,23.866673,57293.999954
0 days 00:00:07.544000,-0.49524599999999996,8.691693,-0.000513,23.866676,57293.999954
0 days 00:00:07.546000,-0.495264,8.739463,-0.000513,23.866656,57293.999954
0 days 00:00:07.548000,-0.495204,8.787253,-0.000536,23.866673,57293.999954
0 days 00:00:07.550000,-0.49518199999999996,8.834993,-0.000513,23.866676,57293.999954
0 days 00:00:07.552000,-0.49523199999999995,8.882743,-0.000513,23.866655,57293.999954
0 days 00:00:07.554000,-0.495179,8.930534,-0.000513,23.866673,57293.999954
0 days 00:00:07.556000,-0.495229,8.978244,-0.000491,23.866676,57293.999954
0 days 00:00:07.558000,-0.495287,9.025934,-0.000513,23.866655,57293.999954
0 days 00:00:07.560000,-0.495247,9.073584,-0.000513,23.866673,57293.999954
0 days 00:00:07.562000,-0.495235,9.121214,-0.000491,23.866675,57293.999954
0 days 00:00:07.564000,-0.495285,9.168864,-0.000513,23.866655,57293.999954
0 days 00:00:07.566000,-0.495243,9.216654,-0.000513,23.866673,57293.999954
0 days 00:00:07.568000,-0.495253,9.264424,-0.000513,23.866675,57293.999954
0 days 00:00:07.570000,-0.495361,9.312195,-0.000536,23.866655,57293.999954
0 days 00:00:07.572000,-0.49532099999999996,9.359995,-0.000513,23.866673,57293.999954
0 days 00:00:07.574000,-0.495289,9.407775,-0.000513,23.866675,57293.999954
0 days 00:00:07.576000,-0.49532899999999996,9.455555,-0.000536,23.866655,57293.999954
0 days 00:00:07.578000,-0.495307,9.503275,-0.000513,23.866673,57293.999954
0 days 00:00:07.580000,-0.495237,9.550995,-0.000513,23.866675,57293.999954
0 days 00:00:07.582000,-0.495285,9.598705,-0.000536,23.866655,57293.999954
0 days 00:00:07.584000,-0.495295,9.646435,-0.000513,23.866673,57293.999954
0 days 00:00:07.586000,-0.49526299999999995,9.694116,-0.000513,23.866675,57293.999954
0 days 00:00:07.588000,-0.495293,9.741826,-0.000536,23.866655,57293.999954
0 days 00:00:07.590000,-0.49532099999999996,9.789456,-0.000513,23.866673,57293.999954
0 days 00:00:07.592000,-0.49526099999999995,9.837136,-0.000513,23.866675,57293.999954
0 days 00:00:07.594000,-0.495259,9.884826,-0.000513,23.866655,57293.999954
0 days 00:00:07.596000,-0.495349,9.932556,-0.000491,23.866673,57293.999954
0 days 00:00:07.598000,-0.495297,9.980356,-0.000513,23.866675,57293.999954
0 days 00:00:07.600000,-0.49532699999999996,10.028156,-0.000513,23.866655,57293.999954
0 days 00:00:07.602000,-0.495365,10.075987,-0.000491,23.866673,57293.999954
0 days 00:00:07.604000,-0.495285,10.123667,-0.000513,23.866675,57293.999954
0 days 00:00:07.606000,-0.49522299999999997,10.171297,-0.000513,23.866655,57293.999954
0 days 00:00:07.608000,-0.49527299999999996,10.219067,-0.000513,23.866673,57293.999954
0 days 00:00:07.610000,-0.49528099999999997,10.266837,-0.000536,23.866675,57293.999954
0 days 00:00:07.612000,-0.49526099999999995,10.314557,-0.000513,23.866655,57293.999954
0 days 00:00:07.614000,-0.49532899999999996,10.362307,-0.000513,23.866673,57293.999954
0 days 00:00:07.616000,-0.49531899999999995,10.410117,-0.000536,23.866675,57293.999954
0 days 00:00:07.618000,-0.49529599999999996,10.457838,-0.000513,23.866655,57293.999954
0 days 00:00:07.620000,-0.495326,10.505548,-0.000513,23.866673,57293.999954
0 days 00:00:07.622000,-0.49534399999999995,10.553238,-0.000536,23.866675,57293.999954
0 days 00:00:07.624000,-0.49530399999999997,10.600948,-0.000513,23.866655,57293.999954
0 days 00:00:07.626000,-0.495332,10.648718,-0.000513,23.866673,57293.999954
0 days 00:00:07.628000,-0.495372,10.696498,-0.000536,23.866675,57293.999954
0 days 00:00:07.630000,-0.4953,10.744288,-0.000513,23.866655,57293.999954
0 days 00:00:07.632000,-0.49528000000000005,10.792098,-0.000513,23.866673,57293.999954
0 days 00:00:07.634000,-0.49528799999999995,10.839869,-0.000513,23.866675,57293.999954
0 days 00:00:07.636000,-0.495228,10.887619,-0.000491,23.866655,57293.999954
0 days 00:00:07.638000,-0.49524599999999996,10.935329,-0.000513,23.866672,57293.999954
0 days 00:00:07.640000,-0.49530599999999997,10.983069,-0.000513,23.866675,57293.999954
0 days 00:00:07.642000,-0.49524399999999996,11.030759,-0.000491,23.866655,57293.999954
0 days 00:00:07.644000,-0.49524399999999996,11.078389,-0.000513,23.866672,57293.999954
0 days 00:00:07.646000,-0.495282,11.126229,-0.000513,23.866675,57293.999954
0 days 00:00:07.648000,-0.495262,11.174009,-0.000513,23.866655,57293.999954
0 days 00:00:07.650000,-0.49528000000000005,11.22167,-0.000536,23.866672,57293.999954
0 days 00:00:07.652000,-0.49531000000000003,11.26935,-0.000513,23.866675,57293.999954
0 days 00:00:07.654000,-0.49529799999999996,11.31712,-0.000513,23.866655,57293.999954
0 days 00:00:07.656000,-0.49530799999999997,11.36493,-0.000536,23.866672,57293.999954
0 days 00:00:07.658000,-0.49534599999999995,11.41263,-0.000513,23.866675,57293.999954
0 days 00:00:07.660000,-0.495276,11.4603,-0.000513,23.866654,57293.999954
0 days 00:00:07.662000,-0.49524399999999996,11.50792,-0.000536,23.866672,57293.999954
0 days 00:00:07.664000,-0.49529399999999996,11.555530000000001,-0.000513,23.866675,57293.999954
0 days 00:00:07.666000,-0.49530199999999996,11.603221,-0.000513,23.866654,57293.999954
0 days 00:00:07.668000,-0.49530199999999996,11.650881,-0.000536,23.866672,57293.999954
0 days 00:00:07.670000,-0.49536,11.698541,-0.000513,23.866675,57293.999954
0 days 00:00:07.672000,-0.49534000000000006,11.746271,-0.000513,23.866654,57293.999954
0 days 00:00:07.674000,-0.49528799999999995,11.793991,-0.000513,23.866672,57293.999954
0 days 00:00:07.676000,-0.495318,11.841781,-0.000491,23.866675,57293.999954
0 days 00:00:07.678000,-0.495316,11.889571,-0.000513,23.866654,57293.999954
0 days 00:00:07.680000,-0.495286,11.937341,-0.000513,23.866672,57293.999954
0 days 00:00:07.682000,-0.49527299999999996,11.985102,-0.000491,23.866674,57293.999954
0 days 00:00:07.684000,-0.495303,12.032952,-0.000513,23.866654,57293.999954
0 days 00:00:07.686000,-0.495231,12.080742,-0.000513,23.866672,57293.999954
0 days 00:00:07.688000,-0.49522099999999997,12.128482,-0.000513,23.866674,57293.999954
0 days 00:00:07.690000,-0.495229,12.176182,-0.000536,23.866654,57293.999954
0 days 00:00:07.692000,-0.495199,12.223902,-0.000513,23.866672,57293.999954
0 days 00:00:07.694000,-0.49521699999999996,12.271592,-0.000513,23.866674,57293.999954
0 days 00:00:07.696000,-0.495287,12.319372,-0.000536,23.866654,57293.999954
0 days 00:00:07.698000,-0.49526499999999996,12.367133,-0.000513,23.866672,57293.999954
0 days 00:00:07.700000,-0.495235,12.414903,-0.000513,23.866674,57293.999954
0 days 00:00:07.702000,-0.495253,12.462633,-0.000536,23.866654,57293.999954
0 days 00:00:07.704000,-0.495233,12.510373,-0.000513,23.866672,57293.999954
0 days 00:00:07.706000,-0.495181,12.558123,-0.000513,23.866674,57293.999954
0 days 00:00:07.708000,-0.495231,12.605863,-0.000536,23.866654,57293.999954
0 days 00:00:07.710000,-0.49526899999999996,12.653613,-0.000513,23.866672,57293.999954
0 days 00:00:07.712000,-0.495249,12.701353,-0.000513,23.866674,57293.999954
0 days 00:00:07.714000,-0.495287,12.749124,-0.000513,23.866654,57293.999954
0 days 00:00:07.716000,-0.495297,12.796914,-0.000491,23.866672,57293.999954
0 days 00:00:07.718000,-0.495235,12.844724,-0.000513,23.866674,57293.999954
0 days 00:00:07.720000,-0.495305,12.892484,-0.000513,23.866654,57293.999954
0 days 00:00:07.722000,-0.495313,12.940194,-0.000491,23.866672,57293.999954
0 days 00:00:07.724000,-0.49526299999999995,12.987914,-0.000513,23.866674,57293.999954
0 days 00:00:07.726000,-0.495291,13.035534,-0.000513,23.866654,57293.999954
0 days 00:00:07.728000,-0.495291,13.083254,-0.000513,23.866672,57293.999954
0 days 00:00:07.730000,-0.49521899999999996,13.131055,-0.000536,23.866674,57293.999954
0 days 00:00:07.732000,-0.49526899999999996,13.178755,-0.000513,23.866654,57293.999954
0 days 00:00:07.734000,-0.49531699999999995,13.226455,-0.000513,23.866672,57293.999954
0 days 00:00:07.736000,-0.495287,13.274125,-0.000536,23.866674,57293.999954
0 days 00:00:07.738000,-0.495315,13.321815,-0.000513,23.866654,57293.999954
0 days 00:00:07.740000,-0.495395,13.369585,-0.000513,23.866672,57293.999954
0 days 00:00:07.742000,-0.49533299999999997,13.417365,-0.000536,23.866674,57293.999954
0 days 00:00:07.744000,-0.495313,13.464995,-0.000513,23.866654,57293.999954
0 days 00:00:07.746000,-0.49535000000000007,13.512726,-0.000513,23.866672,57293.999954
0 days 00:00:07.748000,-0.49532000000000004,13.560436,-0.000536,23.866674,57293.999954
0 days 00:00:07.750000,-0.495338,13.608116,-0.000513,23.866654,57293.999954
0 days 00:00:07.752000,-0.495388,13.655816,-0.000513,23.866672,57293.999954
0 days 00:00:07.754000,-0.49535599999999996,13.703556,-0.000513,23.866674,57293.999954
0 days 00:00:07.756000,-0.495326,13.751276,-0.000491,23.866654,57293.999954
0 days 00:00:07.758000,-0.49534399999999995,13.798976,-0.000513,23.866672,57293.999954
0 days 00:00:07.760000,-0.495324,13.846716,-0.000513,23.866674,57293.999954
0 days 00:00:07.762000,-0.49530199999999996,13.894457,-0.000491,23.866654,57293.999954
0 days 00:00:07.764000,-0.495312,13.942217,-0.000513,23.866672,57293.999954
0 days 00:00:07.766000,-0.49533000000000005,13.989897,-0.000513,23.866674,57293.999954
0 days 00:00:07.768000,-0.49523000000000006,14.037657,-0.000513,23.866654,57293.999954
0 days 00:00:07.770000,-0.495228,14.085367,-0.000536,23.866672,57293.999954
0 days 00:00:07.772000,-0.495258,14.133107,-0.000513,23.866674,57293.999954
0 days 00:00:07.774000,-0.495166,14.180887,-0.000513,23.866654,57293.999954
0 days 00:00:07.776000,-0.49523599999999995,14.228636999999999,-0.000536,23.866672,57293.999954
0 days 00:00:07.778000,-0.495314,14.276438,-0.000513,23.866674,57293.999954
0 days 00:00:07.780000,-0.49525399999999997,14.324178,-0.000513,23.866654,57293.999954
0 days 00:00:07.782000,-0.495272,14.371868,-0.000536,23.866672,57293.999954
0 days 00:00:07.784000,-0.495312,14.419568,-0.000513,23.866674,57293.999954
0 days 00:00:07.786000,-0.49522000000000005,14.467328,-0.000513,23.866654,57293.999954
0 days 00:00:07.788000,-0.49521000000000004,14.515058,-0.000536,23.866672,57293.999954
0 days 00:00:07.790000,-0.495258,14.562848,-0.000513,23.866674,57293.999954
0 days 00:00:07.792000,-0.49524799999999997,14.610648,-0.000513,23.866654,57293.999954
0 days 00:00:07.794000,-0.495266,14.658429,-0.000513,23.866672,57293.999954
0 days 00:00:07.796000,-0.495316,14.706219,-0.000491,23.866674,57293.999954
0 days 00:00:07.798000,-0.495324,14.754009,-0.000513,23.866654,57293.999954
0 days 00:00:07.800000,-0.495314,14.801809,-0.000513,23.866672,57293.999954
0 days 00:00:07.802000,-0.495392,14.849509,-0.000491,23.866674,57293.999954
0 days 00:00:07.804000,-0.495422,14.897209,-0.000513,23.866654,57293.999954
0 days 00:00:07.806000,-0.49539000000000005,14.944959,-0.000513,23.866672,57293.999954
0 days 00:00:07.808000,-0.49544000000000005,14.992639,-0.000513,23.866674,57293.999954
0 days 00:00:07.810000,-0.49543699999999996,15.04036,-0.000536,23.866654,57293.999954
0 days 00:00:07.812000,-0.49533699999999997,15.08809,-0.000513,23.866672,57293.999954
0 days 00:00:07.814000,-0.49532499999999996,15.1358,-0.000513,23.866674,57293.999954
0 days 00:00:07.816000,-0.49533499999999997,15.18357,-0.000536,23.866654,57293.999954
0 days 00:00:07.818000,-0.495243,15.2313,-0.000513,23.866672,57293.999954
0 days 00:00:07.820000,-0.49526299999999995,15.27889,-0.000513,23.866674,57293.999954
0 days 00:00:07.822000,-0.495291,15.32663,-0.000536,23.866654,57293.999954
0 days 00:00:07.824000,-0.495241,15.37434,-0.000513,23.866672,57293.999954
0 days 00:00:07.826000,-0.495249,15.422001,-0.000513,23.866674,57293.999954
0 days 00:00:07.828000,-0.49526899999999996,15.469641,-0.000536,23.866654,57293.999954
0 days 00:00:07.830000,-0.49521699999999996,15.517401,-0.000513,23.866672,57293.999954
0 days 00:00:07.832000,-0.49521699999999996,15.565141,-0.000513,23.866674,57293.999954
0 days 00:00:07.834000,-0.49526499999999996,15.612971,-0.000513,23.866654,57293.999954
0 days 00:00:07.836000,-0.495255,15.660811,-0.000491,23.866672,57293.999954
0 days 00:00:07.838000,-0.495243,15.708572,-0.000513,23.866674,57293.999954
0 days 00:00:07.840000,-0.495243,15.756392,-0.000513,23.866654,57293.999954
0 days 00:00:07.842000,-0.49522099999999997,15.804152,-0.000491,23.866672,57293.999954
0 days 00:00:07.844000,-0.495201,15.851782,-0.000513,23.866674,57293.999954
0 days 00:00:07.846000,-0.495239,15.899432000000001,-0.000513,23.866654,57293.999954
0 days 00:00:07.848000,-0.49526899999999996,15.947082,-0.000513,23.866672,57293.999954
0 days 00:00:07.850000,-0.495257,15.994731999999999,-0.000536,23.866674,57293.999954
0 days 00:00:07.852000,-0.495297,16.042432,-0.000513,23.866654,57293.999954
0 days 00:00:07.854000,-0.495305,16.090183,-0.000513,23.866672,57293.999954
0 days 00:00:07.856000,-0.495255,16.137983,-0.000536,23.866674,57293.999954
0 days 00:00:07.858000,-0.49526299999999995,16.185763,-0.000513,23.866654,57293.999954
0 days 00:00:07.860000,-0.49533299999999997,16.233553,-0.000513,23.866672,57293.999954
0 days 00:00:07.862000,-0.49528099999999997,16.281333,-0.000536,23.866674,57293.999954
0 days 00:00:07.864000,-0.495301,16.328993,-0.000513,23.866654,57293.999954
0 days 00:00:07.866000,-0.495349,16.376653,-0.000513,23.866672,57293.999954
0 days 00:00:07.868000,-0.49527899999999997,16.424313,-0.000536,23.866674,57293.999954
0 days 00:00:07.870000,-0.49526699999999996,16.471954,-0.000513,23.866654,57293.999954
0 days 00:00:07.872000,-0.495307,16.519694,-0.000513,23.866672,57293.999954
0 days 00:00:07.874000,-0.495284,16.567504,-0.000513,23.866674,57293.999954
0 days 00:00:07.876000,-0.495274,16.615294,-0.000491,23.866654,57293.999954
0 days 00:00:07.878000,-0.495312,16.663184,-0.000513,23.866672,57293.999954
0 days 00:00:07.880000,-0.495282,16.711114,-0.000513,23.866674,57293.999954
0 days 00:00:07.882000,-0.49525,16.758914,-0.000491,23.866654,57293.999954
0 days 00:00:07.884000,-0.49526000000000003,16.806634,-0.000513,23.866672,57293.999954
0 days 00:00:07.886000,-0.495228,16.854305,-0.000513,23.866674,57293.999954
0 days 00:00:07.888000,-0.49523799999999996,16.901895,-0.000513,23.866654,57293.999954
0 days 00:00:07.890000,-0.49530599999999997,16.949515,-0.000536,23.866672,57293.999954
0 days 00:00:07.892000,-0.495326,16.997175,-0.000513,23.866674,57293.999954
0 days 00:00:07.894000,-0.49530399999999997,17.044895,-0.000513,23.866654,57293.999954
0 days 00:00:07.896000,-0.49536399999999997,17.092645,-0.000536,23.866672,57293.999954
0 days 00:00:07.898000,-0.49535199999999996,17.140325,-0.000513,23.866674,57293.999954
0 days 00:00:07.900000,-0.495262,17.188105,-0.000513,23.866654,57293.999954
0 days 00:00:07.902000,-0.49529000000000006,17.235886,-0.000536,23.866672,57293.999954
0 days 00:00:07.904000,-0.49536,17.283716,-0.000513,23.866674,57293.999954
0 days 00:00:07.906000,-0.49529799999999996,17.331596,-0.000513,23.866654,57293.999954
0 days 00:00:07.908000,-0.495328,17.379416,-0.000536,23.866672,57293.999954
0 days 00:00:07.910000,-0.495366,17.427096,-0.000513,23.866674,57293.999954
0 days 00:00:07.912000,-0.49523599999999995,17.474756,-0.000513,23.866654,57293.999954
0 days 00:00:07.914000,-0.49519399999999997,17.522366,-0.000536,23.866672,57293.999954
0 days 00:00:07.916000,-0.495274,17.570046,-0.000513,23.866674,57293.999954
0 days 00:00:07.918000,-0.495262,17.617736999999998,-0.000513,23.866654,57293.999954
0 days 00:00:07.920000,-0.495272,17.665417,-0.000513,23.866672,57293.999954
0 days 00:00:07.922000,-0.49532000000000004,17.713147,-0.000491,23.866674,57293.999954
0 days 00:00:07.924000,-0.49531000000000003,17.760907,-0.000513,23.866654,57293.999954
0 days 00:00:07.926000,-0.495258,17.808637,-0.000513,23.866672,57293.999954
0 days 00:00:07.928000,-0.495278,17.856357,-0.000491,23.866674,57293.999954
0 days 00:00:07.930000,-0.495276,17.904027,-0.000513,23.866654,57293.999954
0 days 00:00:07.932000,-0.495256,17.951717,-0.000513,23.866672,57293.999954
0 days 00:00:07.934000,-0.495314,17.999428,-0.000513,23.866674,57293.999954
0 days 00:00:07.936000,-0.495324,18.047208,-0.000536,23.866654,57293.999954
0 days 00:00:07.938000,-0.495251,18.095008,-0.000513,23.866672,57293.999954
0 days 00:00:07.940000,-0.49528099999999997,18.142808,-0.000513,23.866674,57293.999954
0 days 00:00:07.942000,-0.495289,18.190638,-0.000536,23.866654,57293.999954
0 days 00:00:07.944000,-0.495259,18.238468,-0.000513,23.866672,57293.999954
0 days 00:00:07.946000,-0.49531699999999995,18.286158,-0.000513,23.866674,57293.999954
0 days 00:00:07.948000,-0.495347,18.333918,-0.000536,23.866654,57293.999954
0 days 00:00:07.950000,-0.495295,18.381739,-0.000513,23.866672,57293.999954
0 days 00:00:07.952000,-0.495315,18.429479,-0.000513,23.866674,57293.999954
0 days 00:00:07.954000,-0.495343,18.477169,-0.000536,23.866654,57293.999954
0 days 00:00:07.956000,-0.495253,18.524819,-0.000513,23.866672,57293.999954
0 days 00:00:07.958000,-0.49527099999999996,18.572489,-0.000513,23.866674,57293.999954
0 days 00:00:07.960000,-0.495341,18.620219,-0.000513,23.866654,57293.999954
0 days 00:00:07.962000,-0.495339,18.668009,-0.000491,23.866672,57293.999954
0 days 00:00:07.964000,-0.495339,18.715769,-0.000513,23.866674,57293.999954
0 days 00:00:07.966000,-0.495347,18.76364,-0.000513,23.866654,57293.999954
0 days 00:00:07.968000,-0.49527699999999997,18.81153,-0.000491,23.866672,57293.999954
0 days 00:00:07.970000,-0.495245,18.85925,-0.000513,23.866674,57293.999954
0 days 00:00:07.972000,-0.495245,18.90692,-0.000513,23.866654,57293.999954
0 days 00:00:07.974000,-0.49522299999999997,18.95462,-0.000513,23.866672,57293.999954
0 days 00:00:07.976000,-0.495193,19.00227,-0.000536,23.866674,57293.999954
0 days 00:00:07.978000,-0.49527099999999996,19.04996,-0.000513,23.866654,57293.999954
0 days 00:00:07.980000,-0.495241,19.09765,-0.000513,23.866672,57293.999954
0 days 00:00:07.982000,-0.49521899999999996,19.145431,-0.000536,23.866674,57293.999954
0 days 00:00:07.984000,-0.49526899999999996,19.193231,-0.000513,23.866654,57293.999954
0 days 00:00:07.986000,-0.495287,19.240991,-0.000513,23.866672,57293.999954
0 days 00:00:07.988000,-0.495247,19.288801,-0.000536,23.866674,57293.999954
0 days 00:00:07.990000,-0.495295,19.336571,-0.000513,23.866654,57293.999954
0 days 00:00:07.992000,-0.495315,19.384311,-0.000513,23.866672,57293.999954
0 days 00:00:07.994000,-0.495233,19.432021,-0.000536,23.866674,57293.999954
0 days 00:00:07.996000,-0.495253,19.479581,-0.000513,23.866654,57293.999954
0 days 00:00:07.998000,-0.495291,19.527122,-0.000513,23.866672,57293.999954
0 days 00:00:08,-0.49522099999999997,19.574772,-0.000513,23.866674,57293.999954
0 days 00:00:08.002000,-0.495258,19.622412,-0.000491,23.866654,57293.999954
0 days 00:00:08.004000,-0.49534799999999996,19.670112,-0.000513,23.866672,57293.999954
0 days 00:00:08.006000,-0.49530599999999997,19.717802,-0.000513,23.866674,57293.999954
0 days 00:00:08.008000,-0.495276,19.765432,-0.000491,23.866654,57293.999954
0 days 00:00:08.010000,-0.495314,19.813152,-0.000513,23.866672,57293.999954
0 days 00:00:08.012000,-0.495274,19.860942,-0.000513,23.866674,57293.999954
0 days 00:00:08.014000,-0.495272,19.908713,-0.000513,23.866654,57293.999954
0 days 00:00:08.016000,-0.49530199999999996,19.956493,-0.000536,23.866672,57293.999954
0 days 00:00:08.018000,-0.49528000000000005,20.004303,-0.000513,23.866674,57293.999954
0 days 00:00:08.020000,-0.49523000000000006,20.052143,-0.000513,23.866654,57293.999954
0 days 00:00:08.022000,-0.49528799999999995,20.099933,-0.000536,23.866672,57293.999954
0 days 00:00:08.024000,-0.495268,20.147723,-0.000513,23.866674,57293.999954
0 days 00:00:08.026000,-0.495216,20.195523,-0.000513,23.866654,57293.999954
0 days 00:00:08.028000,-0.495286,20.243283,-0.000536,23.866672,57293.999954
0 days 00:00:08.030000,-0.495334,20.291014,-0.000513,23.866674,57293.999954
0 days 00:00:08.032000,-0.495284,20.338764,-0.000513,23.866654,57293.999954
0 days 00:00:08.034000,-0.495322,20.386424,-0.000536,23.866672,57293.999954
0 days 00:00:08.036000,-0.495332,20.434154,-0.000513,23.866674,57293.999954
0 days 00:00:08.038000,-0.49523000000000006,20.481914,-0.000513,23.866654,57293.999954
0 days 00:00:08.040000,-0.49527000000000004,20.529644,-0.000513,23.866672,57293.999954
0 days 00:00:08.042000,-0.49530799999999997,20.577324,-0.000491,23.866674,57293.999954
0 days 00:00:08.044000,-0.49523799999999996,20.625084,-0.000513,23.866654,57293.999954
0 days 00:00:08.046000,-0.495286,20.672844,-0.000513,23.866672,57293.999954
0 days 00:00:08.048000,-0.495366,20.720624,-0.000491,23.866674,57293.999954
0 days 00:00:08.050000,-0.49530399999999997,20.768415,-0.000513,23.866654,57293.999954
0 days 00:00:08.052000,-0.495324,20.816155,-0.000513,23.866672,57293.999954
0 days 00:00:08.054000,-0.49536199999999997,20.863935,-0.000513,23.866674,57293.999954
0 days 00:00:08.056000,-0.495342,20.911785,-0.000536,23.866654,57293.999954
0 days 00:00:08.058000,-0.49536,20.959505,-0.000513,23.866672,57293.999954
0 days 00:00:08.060000,-0.49537000000000003,21.007235,-0.000513,23.866674,57293.999954
0 days 00:00:08.062000,-0.495297,21.054985,-0.000536,23.866654,57293.999954
0 days 00:00:08.064000,-0.495247,21.102575,-0.000513,23.866672,57293.999954
0 days 00:00:08.066000,-0.495295,21.150215,-0.000513,23.866674,57293.999954
0 days 00:00:08.068000,-0.495285,21.197895,-0.000536,23.866654,57293.999954
0 days 00:00:08.070000,-0.49526299999999995,21.245566,-0.000513,23.866672,57293.999954
0 days 00:00:08.072000,-0.495313,21.293236,-0.000513,23.866674,57293.999954
0 days 00:00:08.074000,-0.495311,21.340916,-0.000536,23.866654,57293.999954
0 days 00:00:08.076000,-0.495251,21.388606,-0.000513,23.866672,57293.999954
0 days 00:00:08.078000,-0.495259,21.436326,-0.000513,23.866674,57293.999954
0 days 00:00:08.080000,-0.495289,21.484056,-0.000513,23.866654,57293.999954
0 days 00:00:08.082000,-0.495237,21.531856,-0.000491,23.866672,57293.999954
0 days 00:00:08.084000,-0.49527699999999997,21.579636,-0.000513,23.866674,57293.999954
0 days 00:00:08.086000,-0.49533499999999997,21.627417,-0.000513,23.866654,57293.999954
0 days 00:00:08.088000,-0.495285,21.675227,-0.000491,23.866672,57293.999954
0 days 00:00:08.090000,-0.495283,21.722907,-0.000513,23.866674,57293.999954
0 days 00:00:08.092000,-0.495313,21.770597,-0.000513,23.866654,57293.999954
0 days 00:00:08.094000,-0.49526099999999995,21.818307,-0.000513,23.866672,57293.999954
0 days 00:00:08.096000,-0.495301,21.865927,-0.000536,23.866674,57293.999954
