timestamp_utc,x_pos_mm,y_pos_mm,x_vel_mm_per_s,y_vel_mm_per_s,s_vel_deg_per_s
0 days 00:00:36.852000,125.827365,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.854000,125.868473,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.856000,125.909623,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.858000,125.95084,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.860000,125.9921,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.862000,126.033368,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.864000,126.074648,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.866000,126.115905,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.868000,126.157185,158.008013,20.583348,0.0,2471.999998
0 days 00:00:36.870000,126.198483,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.872000,126.239713,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.874000,126.28092,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.876000,126.32207,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.878000,126.363188,158.008013,20.583326,0.0,2471.999998
0 days 00:00:36.880000,126.404298,158.008013,20.583348,0.0,2471.999998
0 days 00:00:36.882000,126.445466,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.884000,126.486566,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.886000,126.527653,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.888000,126.568743,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.890000,126.609851,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.892000,126.650971,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.894000,126.692088,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.896000,126.733218,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.898000,126.774346,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.900000,126.815456,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.902000,126.856603,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.904000,126.897743,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.906000,126.938881,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.908000,126.980031,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.910000,127.021148,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.912000,127.062308,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.914000,127.103496,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.916000,127.144706,158.008013,20.583348,0.0,2471.999998
0 days 00:00:36.918000,127.185904,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.920000,127.227144,158.008013,20.583326,0.0,2471.999998
0 days 00:00:36.922000,127.268341,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.924000,127.309591,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.926000,127.350799,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.928000,127.392009,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.930000,127.433146,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.932000,127.474256,158.008013,20.583326,0.0,2471.999998
0 days 00:00:36.934000,127.515374,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.936000,127.55651399999999,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.938000,127.597651,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.940000,127.638781,158.007983,20.583348,0.0,2471.999998
0 days 00:00:36.942000,127.679939,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.944000,127.721109,158.008013,20.583326,0.0,2471.999998
0 days 00:00:36.946000,127.762326,158.008013,20.583348,0.0,2471.999998
0 days 00:00:36.948000,127.803576,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.950000,127.844824,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.952000,127.886074,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.954000,127.927311,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.956000,127.968541,158.007983,20.583326,0.0,2471.999998
0 days 00:00:36.958000,128.009779,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.960000,128.050929,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.962000,128.092057,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.964000,128.133137,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.966000,128.174154,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.968000,128.215174,158.008013,20.583326,0.0,2471.999998
0 days 00:00:36.970000,128.256242,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.972000,128.297272,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.974000,128.338359,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.976000,128.379449,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.978000,128.420627,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.980000,128.461847,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.982000,128.503124,158.007993,20.583348,0.0,2471.999998
0 days 00:00:36.984000,128.544424,158.007993,20.583326,0.0,2471.999998
0 days 00:00:36.986000,128.585742,158.007983,20.583326,0.0,2471.999998
0 days 00:00:36.988000,128.627022,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.990000,128.668339,158.008013,20.583326,0.0,2471.999998
0 days 00:00:36.992000,128.709619,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.994000,128.750817,158.008003,20.583348,0.0,2471.999998
0 days 00:00:36.996000,128.791997,158.008003,20.583326,0.0,2471.999998
0 days 00:00:36.998000,128.833074,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37,128.874114,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.002000,128.915152,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.004000,128.956202,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.006000,128.99727,158.007983,20.583348,0.0,2471.999998
0 days 00:00:37.008000,129.03831,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.010000,129.079437,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.012000,129.120587,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.014000,129.161805,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.016000,129.203015,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.018000,129.244232,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.020000,129.285392,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.022000,129.32657,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.024000,129.36772,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.026000,129.408847,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.028000,129.449987,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.030000,129.491135,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.032000,129.532265,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.034000,129.573422,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.036000,129.614642,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.038000,129.65585,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.040000,129.6971,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.042000,129.738377,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.044000,129.779607,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.046000,129.820875,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.048000,129.862125,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.050000,129.903363,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.052000,129.944513,158.007983,20.583326,0.0,2471.999998
0 days 00:00:37.054000,129.98567,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.056000,130.02681,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.058000,130.067938,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.060000,130.109038,158.007983,20.583348,0.0,2471.999998
0 days 00:00:37.062000,130.150145,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.064000,130.191185,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.066000,130.232283,158.007983,20.583348,0.0,2471.999998
0 days 00:00:37.068000,130.273413,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.070000,130.31459,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.072000,130.35577,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.074000,130.396968,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.076000,130.438208,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.078000,130.479475,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.080000,130.520715,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.082000,130.561943,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.084000,130.603083,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.086000,130.64421,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.088000,130.68526,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.090000,130.726348,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.092000,130.767368,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.094000,130.808456,158.007983,20.583326,0.0,2471.999998
0 days 00:00:37.096000,130.849546,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.098000,130.890663,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.100000,130.931863,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.102000,130.973111,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.104000,131.014381,158.007983,20.583326,0.0,2471.999998
0 days 00:00:37.106000,131.055648,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.108000,131.096888,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.110000,131.138146,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.112000,131.179366,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.114000,131.220623,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.116000,131.261813,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.118000,131.302961,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.120000,131.344071,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.122000,131.385148,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.124000,131.426238,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.126000,131.467366,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.128000,131.508456,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.130000,131.549593,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.132000,131.590783,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.134000,131.631991,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.136000,131.673211,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.138000,131.714459,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.140000,131.755629,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.142000,131.796836,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.144000,131.837936,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.146000,131.879074,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.148000,131.920184,158.007983,20.583326,0.0,2471.999998
0 days 00:00:37.150000,131.961221,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.152000,132.002271,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.154000,132.043319,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.156000,132.084419,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.158000,132.125596,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.160000,132.166756,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.162000,132.208004,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.164000,132.249234,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.166000,132.290521,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.168000,132.331781,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.170000,132.373069,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.172000,132.414299,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.174000,132.455496,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.176000,132.496666,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.178000,132.537854,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.180000,132.579024,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.182000,132.620222,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.184000,132.661382,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.186000,132.702579,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.188000,132.743729,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.190000,132.784937,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.192000,132.826087,158.007983,20.583348,0.0,2471.999998
0 days 00:00:37.194000,132.867234,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.196000,132.908354,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.198000,132.949502,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.200000,132.990652,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.202000,133.031819,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.204000,133.072979,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.206000,133.114127,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.208000,133.155257,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.210000,133.196384,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.212000,133.237554,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.214000,133.278662,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.216000,133.319772,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.218000,133.360869,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.220000,133.401989,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.222000,133.443177,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.224000,133.484377,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.226000,133.525595,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.228000,133.566865,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.230000,133.608132,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.232000,133.649442,158.007983,20.583326,0.0,2471.999998
0 days 00:00:37.234000,133.69073,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.236000,133.73201,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.238000,133.773197,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.240000,133.814327,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.242000,133.855405,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.244000,133.896455,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.246000,133.937552,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.248000,133.978592,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.250000,134.01971,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.252000,134.06083,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.254000,134.102037,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.256000,134.143257,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.258000,134.184475,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.260000,134.225655,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.262000,134.266812,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.264000,134.307932,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.266000,134.34904,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.268000,134.39013,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.270000,134.431248,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.272000,134.472368,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.274000,134.513485,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.276000,134.554635,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.278000,134.595823,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.280000,134.637043,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.282000,134.6782,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.284000,134.71945,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.286000,134.760628,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.288000,134.801858,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.290000,134.843115,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.292000,134.884325,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.294000,134.925553,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.296000,134.966703,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.298000,135.00792,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.300000,135.04906,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.302000,135.090248,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.304000,135.131368,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.306000,135.172496,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.308000,135.213616,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.310000,135.254783,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.312000,135.295923,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.314000,135.337061,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.316000,135.378231,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.318000,135.419428,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.320000,135.460588,158.008023,20.583326,0.0,2471.999998
0 days 00:00:37.322000,135.501806,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.324000,135.542986,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.326000,135.584163,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.328000,135.625273,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.330000,135.666411,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.332000,135.707501,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.334000,135.748678,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.336000,135.789778,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.338000,135.830956,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.340000,135.872106,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.342000,135.913303,158.008023,20.583348,0.0,2471.999998
0 days 00:00:37.344000,135.954513,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.346000,135.995741,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.348000,136.037001,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.350000,136.078219,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.352000,136.119429,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.354000,136.160646,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.356000,136.201846,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.358000,136.243054,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.360000,136.284234,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.362000,136.325381,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.364000,136.366531,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.366000,136.407669,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.368000,136.448789,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.370000,136.489916,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.372000,136.530956,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.374000,136.572064,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.376000,136.613134,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.378000,136.654301,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.380000,136.695431,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.382000,136.736589,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.384000,136.777759,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.386000,136.818946,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.388000,136.860156,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.390000,136.901274,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.392000,136.942454,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.394000,136.983582,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.396000,137.024652,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.398000,137.065779,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.400000,137.106889,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.402000,137.148057,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.404000,137.189237,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.406000,137.230464,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.408000,137.271704,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.410000,137.313042,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.412000,137.354342,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.414000,137.395649,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.416000,137.436879,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.418000,137.478077,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.420000,137.519227,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.422000,137.560324,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.424000,137.601434,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.426000,137.642552,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.428000,137.683622,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.430000,137.724739,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.432000,137.765899,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.434000,137.807077,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.436000,137.848277,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.438000,137.889475,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.440000,137.930655,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.442000,137.971862,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.444000,138.013022,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.446000,138.0542,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.448000,138.09535,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.450000,138.136517,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.452000,138.177617,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.454000,138.218785,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.456000,138.259905,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.458000,138.301022,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.460000,138.342102,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.462000,138.38318,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.464000,138.42427,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.466000,138.465427,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.468000,138.506597,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.470000,138.547825,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.472000,138.589075,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.474000,138.630372,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.476000,138.671682,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.478000,138.713,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.480000,138.75428,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.482000,138.795528,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.484000,138.836648,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.486000,138.877785,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.488000,138.918835,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.490000,138.959903,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.492000,139.000913,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.494000,139.04197,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.496000,139.08308,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.498000,139.124238,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.500000,139.165448,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.502000,139.206675,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.504000,139.247835,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.506000,139.289033,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.508000,139.330183,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.510000,139.37132,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.512000,139.41246,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.514000,139.453568,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.516000,139.494658,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.518000,139.535795,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.520000,139.576935,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.522000,139.618123,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.524000,139.659333,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.526000,139.700591,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.528000,139.741851,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.530000,139.783098,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.532000,139.824338,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.534000,139.865606,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.536000,139.906766,158.007983,20.583326,0.0,2471.999998
0 days 00:00:37.538000,139.947953,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.540000,139.989133,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.542000,140.030281,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.544000,140.071431,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.546000,140.112559,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.548000,140.153659,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.550000,140.194787,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.552000,140.235927,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.554000,140.277106,158.007983,20.583326,0.0,2471.999998
0 days 00:00:37.556000,140.318276,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.558000,140.359474,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.560000,140.400674,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.562000,140.441863,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.564000,140.483093,158.008003,20.583348,0.0,2471.999998
0 days 00:00:37.566000,140.524321,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.568000,140.565511,158.008013,20.583326,0.0,2471.999998
0 days 00:00:37.570000,140.60665,158.007993,20.583348,0.0,2471.999998
0 days 00:00:37.572000,140.64778,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.574000,140.688848,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.576000,140.729898,158.008013,20.583348,0.0,2471.999998
0 days 00:00:37.578000,140.770977,158.007993,20.583326,0.0,2471.999998
0 days 00:00:37.580000,140.811977,158.008003,20.583326,0.0,2471.999998
0 days 00:00:37.582000,140.853085,158.008003,20.583348,0.0,2471.999998
